eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
144.62,1.65,144.76,1.23,820,0.016131023,0.20233154,2.0786564,-0.032367233,0.11754965,0.7987445890903473,177,45312,2293.9519208967686,2899968
157.81,1.63,130.77,1.02,925,0.018442603,0.22373454,2.0795834,-0.032912727,0.10655156,0.8337997198104858,178,45568,2311.6667110212147,2916352
151.15,1.57,134.33,1.03,1850,0.018804908,0.22086589,2.026449,-0.032737706,0.12702091,0.7954947203397751,179,45824,2320.5223511755466,2932736
150.2,1.89,114.64,1.07,1925,0.017115658,0.21437581,2.0490572,-0.030912714,0.11109456,0.8284569531679153,180,46080,2329.0311966873705,2949120
173.31,1.85,130.76,1.14,1899,0.015209175,0.1943156,2.05044,-0.030056322,0.112827875,0.8360646665096283,181,46336,2337.6582558751106,2965504
154.01,1.71,122.56,1.08,1884,0.016338902,0.20129395,2.031312,-0.032982286,0.12334919,0.7583607733249664,182,46592,2346.3522829264402,2981888
152.54,1.64,140.08,1.25,1874,0.017088756,0.21329753,2.0203261,-0.031315554,0.12536782,0.8161823451519012,183,46848,2355.0954952053726,2998272
186.05,2.01,128.46,1.08,1860,0.01774702,0.2177124,2.028127,-0.030772954,0.1290241,0.8083706349134445,184,47104,2363.9021577350795,3014656
139.46,1.52,134.42,1.02,1858,0.01764586,0.215271,2.0487561,-0.031209968,0.12616488,0.8226132541894913,185,47360,2372.7196258343756,3031040
147.37,1.58,122.13,0.94,1418,0.017749587,0.20574951,2.057788,-0.033324722,0.09922943,0.7891090661287308,186,47616,2384.272749245167,3047424
156.99,1.6,130.68,1.18,854,0.016272979,0.2033488,2.0604048,-0.031010374,0.12440756,0.8215942233800888,187,47872,2403.720598191023,3063808
158.24,1.8,113.98,0.88,827,0.018305298,0.22281902,2.0521543,-0.030298911,0.12364146,0.7856784760951996,188,48128,2423.5155733823776,3080192
167.57,1.69,120.47,1.1,795,0.017650798,0.2255656,2.0968626,-0.03220618,0.11346062,0.7829462885856628,189,48384,2444.1222098246217,3096576
153.49,1.72,126.47,1.04,806,0.01696647,0.21781413,2.0620034,-0.028348414,0.11677781,0.824229896068573,190,48640,2464.443232242018,3112960
165.04,1.99,122.75,0.93,1763,0.016918305,0.21484375,2.0811136,-0.03148909,0.11986392,0.7442732751369476,191,48896,2473.7361798100173,3129344
145.19,1.58,150.19,1.29,1909,0.016370831,0.20115153,2.1002493,-0.033669803,0.109182,0.7757643610239029,192,49152,2482.3180324472487,3145728
147.7,1.5,123.16,1.3,1859,0.014570027,0.19069417,2.1018953,-0.030994205,0.1069626,0.8154508918523788,193,49408,2491.1277836710215,3162112
163.56,1.69,121.86,1.0,1906,0.01623252,0.20796712,2.1133716,-0.030944591,0.108665735,0.7819766998291016,194,49664,2499.7208163291216,3178496
134.28,1.53,130.99,1.35,1860,0.015609029,0.20743816,2.105271,-0.03167795,0.09246329,0.8038382232189178,195,49920,2508.527844786644,3194880
153.77,1.59,126.55,1.25,1870,0.016363412,0.21447754,2.1034544,-0.03203241,0.10236025,0.8372372537851334,196,50176,2517.287374537438,3211264
148.74,1.82,148.7,1.3,1914,0.016130786,0.20253499,2.1087177,-0.03311263,0.11217424,0.8012827038764954,197,50432,2525.8479244709015,3227648
155.49,1.69,133.25,0.9,1765,0.018099844,0.21726482,2.1228914,-0.03419423,0.11701285,0.7951002418994904,198,50688,2535.1294013895094,3244032
168.34,1.85,117.3,0.84,890,0.016930742,0.20796712,2.1202445,-0.030901669,0.10571734,0.8334280252456665,199,50944,2553.522611219436,3260416
175.14,1.85,127.78,1.11,832,0.016129507,0.20027669,2.117483,-0.030358167,0.117878705,0.7605015933513641,200,51200,2573.1971828863025,3276800
157.35,1.43,138.76,1.38,827,0.016108923,0.20458984,2.1195366,-0.033158742,0.10999948,0.8127652108669281,201,51456,2593.0002132467926,3293184
149.3,1.76,131.05,1.09,799,0.015967278,0.20448811,2.1638575,-0.03301549,0.10599702,0.7981937527656555,202,51712,2613.5072908997536,3309568
162.4,1.54,115.31,0.94,1307,0.016834823,0.20753987,2.1353648,-0.03356957,0.104021914,0.8071457594633102,203,51968,2626.045809071511,3325952
151.75,1.58,135.71,1.31,1870,0.016443128,0.20387776,2.123496,-0.031976804,0.11978144,0.7744652777910233,204,52224,2634.8044984452426,3342336
149.12,1.86,119.06,0.92,1947,0.016239665,0.2101237,2.1225028,-0.033663157,0.10356367,0.8262895196676254,205,52480,2643.2186421193182,3358720
150.84,1.58,122.1,1.04,1919,0.017003944,0.21685791,2.0995507,-0.0321506,0.10628361,0.8026977032423019,206,52736,2651.7560729421675,3375104
153.71,1.8,139.32,1.17,1835,0.013895654,0.18239339,2.0942478,-0.03165595,0.123827256,0.7803996205329895,207,52992,2660.6810919828713,3391488
164.41,2.1,141.81,1.55,1829,0.01653989,0.20904541,2.108322,-0.03169677,0.12858337,0.7677039355039597,208,53248,2669.6375348456204,3407872
167.36,1.83,121.29,1.15,1922,0.01750237,0.21425374,2.0695713,-0.031784404,0.12868725,0.807454526424408,209,53504,2678.16238989681,3424256
164.54,2.15,181.05,1.57,1952,0.016438058,0.21348064,2.0794375,-0.031728756,0.124656625,0.7802260518074036,210,53760,2686.5547346435487,3440640
154.56,1.48,126.35,1.21,1173,0.018537043,0.2296753,2.1218436,-0.029315142,0.09968564,0.7951087653636932,211,54016,2700.522430561483,3457024
153.88,1.48,128.67,1.17,791,0.015417493,0.20511882,2.0839455,-0.030706123,0.12707928,0.7837665677070618,212,54272,2721.235404122621,3473408
153.72,1.69,135.42,1.05,814,0.016888935,0.20924886,2.0886033,-0.03285165,0.11281731,0.8207815736532211,213,54528,2741.3396988734603,3489792
169.92,1.88,145.75,1.25,810,0.018097138,0.21781413,2.0928,-0.034560118,0.1286575,0.8055966049432755,214,54784,2761.5672635026276,3506176
141.97,1.65,111.5,1.01,878,0.016651563,0.20627849,2.0876184,-0.03200306,0.1245928,0.7794370353221893,215,55040,2780.2165771871805,3522560
159.16,1.66,135.3,1.17,1852,0.017134156,0.2144572,2.069399,-0.03445503,0.10933274,0.8106715381145477,216,55296,2789.0626013055444,3538944
159.13,1.81,159.59,1.31,1895,0.016948981,0.21185303,2.119435,-0.034397922,0.11583024,0.7395122647285461,217,55552,2797.70852663368,3555328
143.94,1.56,140.26,1.43,1870,0.016618682,0.2064616,2.1383328,-0.03635884,0.10337132,0.8132811188697815,218,55808,2806.4680657312274,3571712
172.28,2.12,140.58,1.34,1884,0.015961422,0.2087199,2.1240392,-0.029708555,0.15066135,0.722493052482605,219,56064,2815.162178758532,3588096
148.8,1.59,151.18,1.3,1942,0.016864896,0.20180257,2.1022856,-0.03281087,0.12060835,0.8064920157194138,220,56320,2823.5996092930436,3604480
160.02,1.96,148.86,1.33,1928,0.0154367825,0.20672607,2.1222622,-0.034554634,0.1132027,0.77236407995224,221,56576,2832.094423055649,3620864
162.97,1.6,155.63,1.43,1889,0.015403573,0.20719402,2.150749,-0.033112057,0.0982619,0.8098331540822983,222,56832,2840.7683291547,3637248
158.28,1.68,135.26,1.19,1167,0.017034642,0.22086589,2.1202435,-0.032951076,0.10447639,0.7870419919490814,223,57088,2854.800139673054,3653632
145.43,1.4,126.05,1.07,798,0.016356906,0.21266682,2.1447954,-0.034244437,0.10267367,0.8234749585390091,224,57344,2875.3177680782974,3670016
154.38,1.84,148.2,1.26,791,0.015266563,0.19826253,2.1405916,-0.034613617,0.11565348,0.8125328123569489,225,57600,2896.0185744538903,3686400
149.8,1.76,125.07,1.01,768,0.0146676,0.1899414,2.114115,-0.03100682,0.12271854,0.7898529767990112,226,57856,2917.3310048766434,3702784
169.77,1.78,143.67,1.43,919,0.017243413,0.21655273,2.1354744,-0.03581445,0.10935006,0.7749104052782059,227,58112,2935.1538269259036,3719168
153.65,1.64,128.1,1.09,1870,0.014233458,0.18575032,2.1377728,-0.030223472,0.12173795,0.7760830223560333,228,58368,2943.9125733338296,3735552
151.41,1.51,128.74,1.16,1840,0.016993884,0.21402995,2.1266005,-0.03354219,0.09855162,0.816110149025917,229,58624,2952.8141973130405,3751936
159.73,1.82,126.04,1.2,1897,0.016450455,0.20898438,2.1230295,-0.035096325,0.1047856,0.7707166820764542,230,58880,2961.4479821547866,3768320
161.98,1.74,134.1,1.18,1859,0.015876599,0.20969646,2.1148322,-0.036231775,0.08737921,0.8137059807777405,231,59136,2970.262474745512,3784704
148.38,1.64,136.3,1.24,1871,0.018676942,0.23002116,2.116741,-0.035026602,0.108070225,0.7848552018404007,232,59392,2979.0194307640195,3801088
143.22,1.47,132.23,1.12,1861,0.017483791,0.21716309,2.1420698,-0.035386253,0.10108551,0.7876770794391632,233,59648,2987.8226292468607,3817472
197.33,2.16,147.52,1.24,1923,0.015804445,0.19948323,2.1378427,-0.033772815,0.1005167,0.8067944049835205,234,59904,2996.339816585183,3833856
171.63,1.65,131.11,1.29,1439,0.016386675,0.20652263,2.1134365,-0.03219449,0.11988038,0.798433855175972,235,60160,3007.7216254994273,3850240
147.48,1.48,135.08,1.12,821,0.017462485,0.20981853,2.102218,-0.032483388,0.121142276,0.809856653213501,236,60416,3027.6809983812273,3866624
161.5,1.79,116.91,1.0,826,0.015873848,0.2041626,2.1321826,-0.0341834,0.113149434,0.811145469546318,237,60672,3047.502262659371,3883008
175.31,2.09,114.69,0.79,812,0.015046556,0.19315593,2.1055386,-0.03387292,0.11595028,0.8030546456575394,238,60928,3067.6581835113466,3899392
158.33,1.92,150.37,1.34,797,0.01632736,0.20572917,2.095311,-0.032944825,0.11498919,0.8056332767009735,239,61184,3088.2186885029078,3915776
175.6,1.59,171.89,1.46,1864,0.015770372,0.20670573,2.114002,-0.033421908,0.101140596,0.7931032031774521,240,61440,3097.0096815042198,3932160
165.82,1.65,155.03,1.59,1869,0.016429514,0.21051025,2.1343184,-0.03522444,0.12011085,0.7668315172195435,241,61696,3105.7751236222684,3948544
180.72,2.02,123.08,1.11,1906,0.015957318,0.19645183,2.1217954,-0.0347655,0.119879305,0.766712948679924,242,61952,3114.369881708175,3964928
158.55,1.95,156.11,1.53,1918,0.014782085,0.19543457,2.1216738,-0.03450937,0.11287403,0.7870509922504425,243,62208,3122.9126560129225,3981312
172.16,1.96,152.09,1.18,1856,0.01592429,0.19875081,2.1012113,-0.034596022,0.110313185,0.7980616986751556,244,62464,3131.741656795144,3997696
179.69,2.25,131.66,1.38,1829,0.01578194,0.20027669,2.1369514,-0.035035383,0.12250504,0.7772849500179291,245,62720,3140.7000552527606,4014080
164.23,1.77,167.79,1.56,1901,0.016772602,0.21276855,2.1446528,-0.036178496,0.10538757,0.7889137417078018,246,62976,3149.317381579429,4030464
159.25,1.76,156.43,1.31,1847,0.016346907,0.20194499,2.1245852,-0.032761578,0.10164877,0.8167310953140259,247,63232,3158.1868619322777,4046848
148.76,1.66,133.38,1.33,983,0.0152426325,0.19396973,2.0917103,-0.030815309,0.114538066,0.8082284927368164,248,63488,3174.851388890296,4063232
169.52,1.8,168.16,1.81,842,0.016712388,0.20570882,2.123813,-0.03516386,0.109064914,0.8030360490083694,249,63744,3194.5078386962414,4079616
163.44,1.78,124.15,0.97,785,0.017371766,0.21702068,2.0588558,-0.032551546,0.10595199,0.8275651037693024,250,64000,3215.382949974388,4096000
158.01,1.69,150.81,1.26,807,0.017886143,0.2154541,2.0684292,-0.035301726,0.11174924,0.8307663947343826,251,64256,3235.674431283027,4112384
165.02,1.96,131.51,1.18,1078,0.016819349,0.20910645,2.1052608,-0.03501598,0.12896983,0.8039085119962692,252,64512,3250.8630416430533,4128768
160.94,1.87,125.03,1.0,1873,0.015547294,0.19793701,2.0906582,-0.032329235,0.11666869,0.807537630200386,253,64768,3259.606880735606,4145152
156.32,1.79,130.82,1.16,1903,0.017249128,0.2156779,2.0626097,-0.035333317,0.12219289,0.8185070604085922,254,65024,3268.2140393033624,4161536
180.27,2.36,134.43,1.08,1840,0.018020893,0.21881104,2.0785625,-0.03462098,0.10214148,0.8384798169136047,255,65280,3277.117710404098,4177920
154.02,1.74,123.94,1.18,1836,0.01821273,0.2141927,2.082633,-0.031950038,0.11901788,0.7824085056781769,256,65536,3286.0413268469274,4194304
170.93,1.81,146.12,1.49,1840,0.01745282,0.21468098,2.0730422,-0.034686778,0.099177875,0.8175614029169083,257,65792,3294.946201156825,4210688
163.06,1.94,122.72,0.97,1879,0.020972803,0.23874919,2.0280223,-0.03703088,0.108978234,0.7998320609331131,258,66048,3303.6656616553664,4227072
155.27,1.78,134.48,1.25,1826,0.01947953,0.23291016,2.0637531,-0.033566084,0.11635973,0.8035495430231094,259,66304,3312.6384739652276,4243456
165.51,1.77,135.06,1.1,1059,0.019626968,0.2386678,2.1123767,-0.036469724,0.10570701,0.8024335652589798,260,66560,3328.096869621426,4259840
159.95,1.7,152.89,1.33,829,0.017781286,0.21417236,2.0507574,-0.035744563,0.1163803,0.8188703209161758,261,66816,3347.8430959433317,4276224
138.78,1.78,129.81,1.17,823,0.019044662,0.22033691,2.0864885,-0.0361433,0.10502636,0.8324156552553177,262,67072,3367.731276601553,4292608
185.16,1.98,129.41,1.01,804,0.019094711,0.2333781,2.0975823,-0.035282593,0.091458224,0.8343845158815384,263,67328,3388.110126078129,4308992
177.91,1.93,143.86,1.14,937,0.019333726,0.22658284,2.0651252,-0.03494619,0.1117324,0.8017688393592834,264,67584,3405.5842721536756,4325376
170.34,1.85,138.02,0.93,1864,0.016939418,0.2144572,2.0578833,-0.03227174,0.1125457,0.8539142906665802,265,67840,3414.3707421049476,4341760
152.24,1.96,120.47,1.13,1825,0.01632187,0.19974773,2.0505962,-0.034549832,0.10793086,0.8404440879821777,266,68096,3423.3460677601397,4358144
180.8,2.26,132.77,1.16,1876,0.016367152,0.20880127,2.051486,-0.03468125,0.1295602,0.8092534244060516,267,68352,3432.076624225825,4374528
158.76,1.65,145.99,1.22,1910,0.01947196,0.22977702,2.0723825,-0.034152206,0.107015245,0.8206356018781662,268,68608,3440.6521715931594,4390912
145.57,1.84,120.64,0.94,1930,0.017628288,0.21923828,2.0158737,-0.03301328,0.10588077,0.8340942114591599,269,68864,3449.141454935074,4407296
160.18,1.85,127.28,1.29,1938,0.02085534,0.23588054,2.0461144,-0.036616713,0.108550586,0.8111949861049652,270,69120,3457.59637054801,4423680
177.97,1.91,129.46,1.2,1850,0.016885472,0.21293132,2.0339177,-0.033596255,0.11773629,0.7820325195789337,271,69376,3466.4515560157597,4440064
178.14,1.77,136.97,1.18,1073,0.018441215,0.22566731,2.0556746,-0.035389915,0.10065344,0.8417733907699585,272,69632,3481.7077344432473,4456448
167.63,1.95,161.94,1.7,795,0.020088753,0.22648112,2.0294073,-0.035734612,0.104130276,0.7961701452732086,273,69888,3502.302339591086,4472832
156.92,1.7,129.41,1.26,819,0.01798588,0.21936035,2.064007,-0.035274833,0.10244868,0.8094950616359711,274,70144,3522.292363934219,4489216
160.91,1.59,137.03,1.44,1115,0.017523738,0.22013347,2.0484123,-0.03144444,0.110860966,0.8714538365602493,275,70400,3536.9795954860747,4505600
157.9,2.15,134.84,1.18,1905,0.019178638,0.22206624,1.9960642,-0.03429172,0.11909481,0.8330715447664261,276,70656,3545.579544208944,4521984
174.96,2.21,135.06,1.23,1893,0.018506322,0.2198283,2.0482981,-0.035214055,0.1121141,0.7847930788993835,277,70912,3554.2359566539526,4538368
160.87,1.62,143.34,1.34,1921,0.020493984,0.23864746,2.0423746,-0.03368856,0.1258177,0.7774352431297302,278,71168,3562.7628043293953,4554752
157.51,1.66,123.36,1.08,1937,0.019129243,0.22092693,2.0626147,-0.036507778,0.11043937,0.8056932687759399,279,71424,3571.2219558134675,4571136
160.88,1.96,135.33,1.18,1874,0.017046226,0.20731609,2.048258,-0.034354903,0.113489956,0.7905305773019791,280,71680,3579.9626589864492,4587520
189.79,2.33,118.17,0.97,1911,0.017773101,0.22316487,2.0421004,-0.034684744,0.11873731,0.8098727762699127,281,71936,3588.535735514015,4603904
159.73,2.04,126.19,1.03,1937,0.018169228,0.22184245,2.032193,-0.034541886,0.11822021,0.8314905315637589,282,72192,3596.991170078516,4620288
181.41,2.01,123.54,1.1,1936,0.018981854,0.23417155,2.017688,-0.035498757,0.121118285,0.8400071263313293,283,72448,3605.452891740948,4636672
142.19,1.73,125.86,1.15,1918,0.018183725,0.21166992,2.0071392,-0.033538993,0.121139474,0.8348818272352219,284,72704,3613.9919057898223,4653056
174.6,2.52,110.54,1.05,1937,0.017544849,0.21763103,1.99854,-0.02952229,0.1723615,0.7718788385391235,285,72960,3622.4480349607766,4669440
197.08,2.79,131.07,1.04,1972,0.017536052,0.21632893,2.0194852,-0.03478122,0.113910355,0.8026817291975021,286,73216,3630.756257224828,4685824
173.17,1.88,142.36,1.26,1968,0.01822568,0.2127889,2.0180223,-0.035708334,0.11879259,0.8043846040964127,287,73472,3639.0801173858345,4702208
175.56,1.96,143.79,1.24,1942,0.018608542,0.21510823,2.0249605,-0.036169723,0.11525342,0.8045791536569595,288,73728,3647.516191340983,4718592
156.88,1.53,124.44,1.04,1931,0.018501956,0.21378581,1.9986786,-0.034299742,0.104648195,0.8401756584644318,289,73984,3655.99880489707,4734976
