eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
116.52,6.07,110.34,4.17,1793,0.011010713,0.15309651,2.0723488,-0.020545254,0.16046685,0.707299530506134,186,47616,1697.0690650753677,3047424
118.84,6.1,110.3,4.7,1804,0.012495324,0.1692098,2.0543773,-0.0234792,0.15781961,0.7044748365879059,187,47872,1706.2813049815595,3063808
104.26,4.99,101.24,3.58,1778,0.012026363,0.1663615,2.0478723,-0.024827572,0.15565062,0.7119854986667633,188,48128,1715.49474478513,3080192
121.34,6.35,107.77,4.52,1805,0.014674313,0.19938152,2.0306628,-0.025837595,0.17242531,0.7248362600803375,189,48384,1724.5715875513852,3096576
113.92,5.75,103.01,4.08,1862,0.013247856,0.18125407,1.9904456,-0.02506037,0.17444414,0.7306258678436279,190,48640,1733.3704683184624,3112960
121.03,6.85,111.81,4.27,1819,0.013412509,0.18538411,1.9888979,-0.025608553,0.16074584,0.7366660535335541,191,48896,1742.3753012493253,3129344
108.29,4.97,109.94,4.49,1842,0.013539686,0.18237305,2.0000882,-0.027808031,0.16712902,0.7170236706733704,192,49152,1751.2691021859646,3145728
113.7,5.88,103.39,3.46,1863,0.0142494105,0.18827312,1.9774709,-0.024119454,0.17140536,0.7305525839328766,193,49408,1760.0633235685527,3162112
122.35,6.26,112.56,5.02,1839,0.012878947,0.17675781,1.9886886,-0.024024652,0.15857254,0.7218901515007019,194,49664,1768.9720224812627,3178496
116.32,5.78,99.65,3.43,1823,0.014108739,0.19592285,2.0390115,-0.020010337,0.15643422,0.7166904807090759,195,49920,1777.9569999203086,3194880
123.9,6.75,102.26,3.47,1789,0.013769832,0.1874593,2.0305116,-0.02512631,0.15635349,0.73911252617836,196,50176,1787.1115687452257,3211264
113.28,5.93,110.28,4.34,1852,0.012986232,0.1798706,2.0159767,-0.024033075,0.16679585,0.6629359722137451,197,50432,1795.9567798562348,3227648
123.73,6.52,100.29,3.3,1848,0.014562833,0.19645183,2.03235,-0.026138589,0.16159023,0.6947656869888306,198,50688,1804.8222388476133,3244032
117.26,5.81,107.42,4.28,1863,0.013302348,0.18312581,2.0551152,-0.023848379,0.15610124,0.7351295948028564,199,50944,1813.616601344198,3260416
110.65,5.83,111.92,4.61,1811,0.014220669,0.19156902,2.031794,-0.024141932,0.1515596,0.7242886424064636,200,51200,1822.6619924157858,3276800
122.76,6.08,100.41,3.79,1776,0.014481879,0.19632976,2.084486,-0.02471113,0.14390564,0.7361332178115845,201,51456,1831.8834075555205,3293184
117.08,5.61,104.38,3.73,1835,0.012911928,0.1716919,2.0613012,-0.026564157,0.14976875,0.718928724527359,202,51712,1840.8118850961328,3309568
120.55,5.19,111.13,4.42,1817,0.013657111,0.18432617,2.078323,-0.026069231,0.13192926,0.7428452670574188,203,51968,1849.8282436802983,3325952
122.89,6.59,99.28,3.04,1850,0.013167667,0.18206787,2.0663254,-0.025074197,0.14191209,0.7381719648838043,204,52224,1858.68216849491,3342336
120.38,6.25,110.85,4.17,1839,0.012863862,0.17329915,2.03639,-0.021874318,0.1342407,0.7540787011384964,205,52480,1867.590379960835,3358720
121.38,6.76,104.15,4.07,1872,0.013193693,0.18005371,2.02811,-0.025058566,0.13970728,0.7111382782459259,206,52736,1876.3436365053058,3375104
111.41,5.48,101.11,3.75,1819,0.012595817,0.1696574,2.0024588,-0.024158617,0.15784128,0.7211424708366394,207,52992,1885.3487182445824,3391488
118.29,5.7,101.79,3.58,1738,0.0144705465,0.19514973,2.0016286,-0.026888674,0.15207009,0.7280332446098328,208,53248,1894.7758052498102,3407872
121.81,5.73,99.43,3.44,1823,0.014421389,0.19030762,2.0400035,-0.025186792,0.14523317,0.741898775100708,209,53504,1903.7634069882333,3424256
123.11,6.06,97.59,3.48,1820,0.014658165,0.19514973,2.026372,-0.025111942,0.13988309,0.7300221920013428,210,53760,1912.7618021592498,3440640
