eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
148.92,8.81,120.09,6.04,428,0.013250168,0.18345134,2.0409663,-0.023794448,0.18856604,0.6962006986141205,113,28928,4467.789491701871,1851392
142.13,8.3,114.15,5.87,443,0.012381679,0.17069499,2.0636356,-0.025303572,0.17700876,0.7400590479373932,114,29184,4504.7226979620755,1867776
132.7,8.5,121.58,6.21,434,0.011917134,0.1595459,2.007776,-0.022344427,0.2042777,0.7215220928192139,115,29440,4542.418779358268,1884160
140.55,8.31,117.11,5.4,440,0.011415224,0.15631104,2.0255368,-0.022524044,0.19599491,0.7298067510128021,116,29696,4579.62142771855,1900544
144.81,9.6,121.8,6.25,429,0.011917918,0.16060384,2.0110602,-0.025061592,0.19971882,0.7234816253185272,117,29952,4617.786233216524,1916928
140.37,8.7,133.09,6.38,435,0.014311931,0.1961263,2.0157707,-0.02611623,0.17001104,0.7619025856256485,118,30208,4655.393782299012,1933312
147.28,8.87,132.34,6.5,440,0.012933414,0.1751302,2.0253603,-0.023784446,0.18812639,0.7009389102458954,119,30464,4692.589567519724,1949696
149.44,9.88,124.04,5.93,422,0.014055196,0.18806966,1.9865655,-0.023862481,0.1900924,0.7038445174694061,120,30720,4731.411071464419,1966080
137.4,8.69,124.09,6.04,454,0.015088688,0.20192464,2.0053818,-0.026740903,0.19305736,0.7107538878917694,121,30976,4767.473373487592,1982464
150.03,9.98,126.06,6.13,440,0.013653383,0.18817139,2.0193107,-0.02793526,0.202962,0.6700076162815094,122,31232,4804.677567396313,1998848
137.65,8.49,120.45,6.11,448,0.013684454,0.18845622,2.0059326,-0.023859113,0.22274281,0.6850947141647339,123,31488,4841.173710662872,2015232
138.81,8.15,111.79,5.33,405,0.011466368,0.15991211,2.027314,-0.02042996,0.19130605,0.7178419232368469,124,31744,4881.589719269425,2031616
136.79,7.64,129.81,5.99,432,0.012282732,0.16878255,2.0705478,-0.02447273,0.17582853,0.733869880437851,125,32000,4919.576235581189,2048000
138.72,8.65,125.18,6.71,434,0.013063569,0.18109131,2.051452,-0.021698846,0.18520637,0.7237652540206909,126,32256,4957.25715206936,2064384
138.79,8.38,125.42,6.12,446,0.013702341,0.18233235,2.0501032,-0.027205007,0.19379312,0.6740017235279083,127,32512,4993.934734385461,2080768
140.23,8.7,127.47,6.77,415,0.014800486,0.20410156,2.0304964,-0.026341759,0.17353213,0.7179526090621948,128,32768,5033.381470799446,2097152
139.68,8.21,126.38,6.37,428,0.013771121,0.18221028,2.0394652,-0.02643759,0.17913045,0.7278017103672028,129,33024,5071.644183129072,2113536
147.14,8.87,130.9,6.66,454,0.012580372,0.17010498,2.0464811,-0.022234865,0.18708222,0.7184749841690063,130,33280,5107.6745054759085,2129920
143.04,9.0,127.93,5.99,443,0.013181604,0.18587239,2.006821,-0.025074905,0.2089742,0.7409460246562958,131,33536,5144.644430112094,2146304
150.94,9.38,124.15,6.06,447,0.011035026,0.14921062,2.0318325,-0.021927297,0.2005499,0.7276139557361603,132,33792,5181.295373894274,2162688
147.21,9.3,115.73,5.65,458,0.014536644,0.19443767,2.0232027,-0.028296448,0.18754487,0.6997956931591034,133,34048,5217.037184815854,2179072
146.58,9.59,127.31,5.96,450,0.012997698,0.1753947,2.0394428,-0.025397168,0.18225533,0.7213455736637115,134,34304,5253.3711644895375,2195456
142.24,8.71,117.72,5.48,415,0.014322423,0.19364421,2.0472696,-0.025314307,0.18620276,0.7066710889339447,135,34560,5292.782391153276,2211840
154.04,10.12,126.57,6.47,427,0.015032072,0.20153809,2.0234792,-0.025971293,0.20131354,0.6414987742900848,136,34816,5331.135292120278,2228224
153.75,9.6,122.37,5.96,445,0.013913768,0.19295247,2.0451288,-0.027307814,0.17666166,0.6873051822185516,137,35072,5367.950708374381,2244608
142.88,8.48,135.4,6.98,453,0.014602878,0.20129395,2.0217133,-0.0241604,0.18266813,0.7397312819957733,138,35328,5404.053654022515,2260992
135.58,8.59,134.53,6.59,434,0.014006424,0.18717448,2.0457094,-0.026547486,0.18653522,0.7028793394565582,139,35584,5441.778926581144,2277376
146.82,9.07,121.41,5.99,408,0.01291212,0.17488606,2.0376658,-0.025494056,0.17576341,0.7273448705673218,140,35840,5481.87146917358,2293760
148.95,9.02,117.19,5.16,454,0.013019278,0.17716472,2.0091777,-0.027624503,0.17045951,0.7660572230815887,141,36096,5517.942611720413,2310144
143.44,9.19,122.32,5.62,417,0.012295704,0.16737874,2.0245318,-0.024721442,0.22026522,0.6900143921375275,142,36352,5557.184455174953,2326528
148.99,9.09,131.01,6.54,432,0.011455414,0.1550293,2.0014884,-0.02077789,0.19602686,0.7465572953224182,143,36608,5595.025848891586,2342912
